datasetid,recordid,record_timestamp,commune,obs_gestion,section,geo_point_2d,nom_voie,mot_directeur,pole,tm,observations,code_insee,carte_velo,longueur_m,type,obs_type,revetement,eclairage,geometry_type,geometry_coordinates,geo_shape_type,geo_shape_coordinates_1,geo_shape_coordinates_2,geo_shape_coordinates_3
reseau-cyclable-et-vert,24c66493bdb9c575e3bf325d7dff87bffd7d4691,2021-10-06 00:01:14.899+02:00,Launaguet,TM,,"(43.6824980549, 1.46174644236)",,,Nord,oui,,31282,Reseau vert,492,RV,reseau vert,,,Point,"(1.46174644236, 43.6824980549)",MultiLineString,"[(1.4589827211925082, 43.68266666235828), (1.459882985925785, 43.682612078191305), (1.4605943209107481, 43.68277464256846), (1.46151958248082, 43.68282022708054), (1.462758834605195, 43.68241732829051), (1.463764194427551, 43.68183158453293), (1.4641812296473962, 43.68238961427677)]",,
reseau-cyclable-et-vert,0e75a4e7a303821c7bbf16d83f0e2dce491a15ea,2021-10-06 00:01:14.899+02:00,Pibrac,TM,,"(43.6298856403, 1.2136588664199999)",,,Ouest,oui,,31417,Reseau vert,212,RV,reseau vert,,,Point,"(1.2136588664199999, 43.6298856403)",MultiLineString,"[(1.214794591392564, 43.629402038871085), (1.212523141439416, 43.63036924175462)]",,
reseau-cyclable-et-vert,09398af05b761ba95ab7dfcd4b96b2191ce4dd4c,2021-10-06 00:01:14.899+02:00,Toulouse,TM,Rte d'Espagne_ch des,"(43.5692435773, 1.4272810546899999)",Ch. de la Loge,LOGE,Centre,oui,,31555,Bande cyclable ou couloir bus,429,RC,bande cyclable,,,Point,"(1.4272810546899999, 43.5692435773)",MultiLineString,"[(1.424891929368366, 43.56836338207945), (1.426728921620785, 43.569143951984806), (1.427891578471649, 43.569497360496364), (1.428726038873289, 43.569717691411675), (1.429743909916141, 43.569876229727996)]",,
reseau-cyclable-et-vert,927457afd348d78e3aab33ac997fdd5d473acf06,2021-10-06 00:01:14.899+02:00,Toulouse,TM,,"(43.5645144134, 1.46863672123)",,RANGUEUIL,Est,oui,,31555,Piste cyclable ou partagee,268,RC,piste cyclable,,,Point,"(1.46863672123, 43.5645144134)",MultiLineString,"[(1.469544585900636, 43.5653339126335), (1.469368683085422, 43.56522062898478), (1.469158634361354, 43.56507836388013), (1.4688063469772321, 43.56487080900623), (1.468372458863209, 43.56461462209241), (1.468097756932901, 43.56444296542909), (1.4681106049626451, 43.56427829234772), (1.46827425091313, 43.56401100528179), (1.468722207928836, 43.56353192398965)]",,
reseau-cyclable-et-vert,974d0e19a4b7b91479ec6d42796361d2f7000381,2021-10-06 00:01:14.899+02:00,Toulouse,TM,tilhol - caillou gris,"(43.621842936, 1.43335378726)",rue bourbaki,BOURBAKI,Nord,oui,,31555,Bande cyclable ou couloir bus,489,RC,bande a contresens,enrobe,,Point,"(1.43335378726, 43.621842936)",MultiLineString,"[(1.434739167576412, 43.61990994231634), (1.4345745329898572, 43.62017067290651), (1.4345567046056311, 43.62022421856373), (1.434030529047161, 43.62101768915726), (1.433472432284147, 43.62165416022476), (1.433144143610602, 43.62197172661422), (1.432554988223063, 43.62285822750719), (1.432061975512386, 43.62383547780104)]",,
reseau-cyclable-et-vert,8bf5fa8992e1254ce4b27b510f79db9d8e89e6c0,2021-10-06 00:01:14.899+02:00,Toulouse,TM,seminaire - launaguet,"(43.6408319931, 1.40982185232)",Seminaire,seminaire,Nord,oui,2014,31555,Projet,225,RC,voie verte,,,Point,"(1.40982185232, 43.6408319931)",MultiLineString,"[(1.409461579982282, 43.63986278507625), (1.409895105501318, 43.64118740974094), (1.410118085099038, 43.64130182793755), (1.410135045798516, 43.64142513684322), (1.410190877944318, 43.6417599649855)]",,
reseau-cyclable-et-vert,bc9e6453bcbc6d272b5acc0eb6ca5bb2b4b95ba8,2021-10-06 00:01:14.899+02:00,Colomiers,TM,,"(43.6248958423, 1.30763784763)",,,Ouest,oui,,31149,Reseau vert,1123,RV,reseau vert,,,Point,"(1.30763784763, 43.6248958423)",MultiLineString,"[(1.311054900107513, 43.62132773346729), (1.310904316191868, 43.6214052425051), (1.31078649848523, 43.62146447410045), (1.310724804330863, 43.62159485721922), (1.310634839531521, 43.62181391126047), (1.310516761209517, 43.62188251765468), (1.3103270694824691, 43.62197351832928), (1.3101071972490899, 43.62198906100945), (1.309962802211299, 43.62207603637044), (1.309824849464833, 43.62216310392497), (1.309662099174563, 43.622309537243886), (1.309508974221278, 43.622496464172706), (1.309340440071012, 43.62281214357345), (1.309208943741643, 43.62307247278326), (1.309096863599813, 43.623272898216705), (1.309033778107268, 43.623413848898196), (1.308985813747952, 43.62364960523403), (1.308960330900805, 43.62392868296786), (1.308898156035642, 43.624250214892626), (1.308831725352892, 43.624511496980176), (1.308797620853319, 43.624674367675084), (1.308823214169718, 43.62476944534718), (1.308846041568315, 43.62487762089453), (1.308840066305031, 43.625093213259035), (1.308817715054672, 43.62520072623255), (1.308845825221578, 43.62535117582245), (1.308800202948356, 43.6254353685028), (1.30865655518671, 43.62549345678308), (1.308518702049813, 43.62555592927465), (1.308323231078956, 43.62556166719004), (1.308202276917132, 43.62551524489537), (1.307928095445791, 43.62539401431809), (1.307904238329519, 43.625323335395876), (1.307684873389541, 43.62532012512208), (1.307598523319286, 43.62540794708336), (1.307476803239126, 43.62560777969675), (1.307401804413227, 43.62575203187044), (1.3073209949536642, 43.62587275446486), (1.307250756888276, 43.626078028965196), (1.307172896331316, 43.62632539042576), (1.307058916516586, 43.626478448760466), (1.307011023216619, 43.62657621036749), (1.3070272575733362, 43.6266889782444), (1.307031888825955, 43.62675468730908), (1.306901162082018, 43.626813726039146), (1.306733406322996, 43.62681126967781), (1.30646939374115, 43.62678864925077), (1.306193258394559, 43.62673771764279), (1.3058589185451739, 43.62669062117375), (1.305416330567885, 43.62659036175887), (1.305026538661081, 43.62644867590495), (1.3047181385656441, 43.62639726778464), (1.304440443547261, 43.62640257510786), (1.304110352862909, 43.62643524276125), (1.303695858881644, 43.62648542909687), (1.303489523884998, 43.62647771172973), (1.303289640659862, 43.62647009046179), (1.303186933673256, 43.626449829237416)]",,
reseau-cyclable-et-vert,4c736d0646d6efe4293c40dfba018c2e63319b1c,2021-10-06 00:01:14.899+02:00,Portet-sur-Garonne,TM,europe - portet,"(43.5370599447, 1.38773545209)",avenue de courties,COURTIES,0,non,2012,31433,Piste cyclable ou partagee,180,RC,piste cyclable,enrobe,,Point,"(1.38773545209, 43.5370599447)",MultiLineString,"[(1.388089656159613, 43.53780099409676), (1.387940780832735, 43.53762274239138), (1.387822463122567, 43.53740624165986), (1.3876888006723451, 43.53709929271237), (1.387584100703709, 43.53681423200308), (1.387610758737417, 43.536251702986455)]",,
reseau-cyclable-et-vert,569353ec8adc2d0e44aab12f3c8094eac187d6ad,2021-10-06 00:01:14.899+02:00,Toulouse,TM,IUT - Maraichers,"(43.570245514, 1.46452171385)",avenue de rangueil,RANGUEIL,Est,oui,,31555,Piste cyclable ou partagee,117,RC,piste cyclable,,,Point,"(1.46452171385, 43.570245514)",MultiLineString,"[(1.464977884477269, 43.569825001763), (1.464413927652188, 43.57039590156212), (1.464005264496562, 43.57057913621113)]",,
reseau-cyclable-et-vert,e29501f2b030d6e1d8d0a27dee9f0f2f50090968,2021-10-06 00:01:14.899+02:00,Toulouse,TM,poutier - lesbie,"(43.5956960968, 1.37173936047)",rue Poutier,TOUCH,Sud,oui,2011,31555,Piste cyclable ou partagee,38,RC,passerelle,bois,,Point,"(1.37173936047, 43.5956960968)",MultiLineString,"[(1.3716225796921862, 43.59584412752102), (1.371856141246047, 43.59554806609458)]",,
reseau-cyclable-et-vert,743f63720b4e7c9d2c74cdbf1f80f2131794ef79,2021-10-06 00:01:14.899+02:00,Toulouse,TM,Ramelet Moundi - Bay,"(43.5861918893, 1.39460654922)",che de la Fronde,FRONDE,Sud,oui,2014,31555,Piste cyclable ou partagee,335,RC,piste cyclable,,,Point,"(1.39460654922, 43.5861918893)",MultiLineString,"[(1.3946612329599422, 43.584685797770895), (1.394551865474982, 43.58769798080387)]",,
reseau-cyclable-et-vert,c2e7002f2123f494edb55842b1121397d747070b,2021-10-06 00:01:14.899+02:00,Toulouse,TM,Pons - rocade,"(43.5743129118, 1.4519264885299998)",Av Jules Julien,JULIEN,Centre,oui,,31555,Bande cyclable ou couloir bus,119,RC,couloir bus,,,Point,"(1.4519264885299998, 43.5743129118)",MultiLineString,"[(1.452096900622141, 43.573789617205435), (1.451756076438137, 43.57483620646179)]",,
reseau-cyclable-et-vert,921f3a4b98df4250caf1d7bde254e67f558f009d,2021-10-06 00:01:14.899+02:00,Toulouse,TM,Vasseur - Berges,"(43.638425982, 1.47962395359)",vers berges,GABARDIE et VASSEUR,Est,oui,2011,31555,Piste cyclable ou partagee,212,RC,voie verte,,,Point,"(1.47962395359, 43.638425982)",MultiLineString,"[(1.478388256064967, 43.638719919157154), (1.4785387700003412, 43.63872932057567), (1.479591749015898, 43.63839072876759), (1.480055596779296, 43.638294778571925), (1.4802961392637162, 43.638257119981105), (1.480569261505031, 43.63821774098282), (1.480812119295863, 43.638205893943216), (1.480861269301145, 43.63825165476468)]",,
reseau-cyclable-et-vert,6634885a508ea655666f1822d10a14cf69fd32db,2021-10-06 00:01:14.899+02:00,Toulouse,TM,,"(43.6385273774, 1.45096441932)",,BORDEROUGE,Nord,oui,,31555,Piste cyclable ou partagee,290,RC,voie verte,,,Point,"(1.45096441932, 43.6385273774)",MultiLineString,"[(1.449226073927445, 43.63821935557828), (1.450802705404092, 43.638608623156934), (1.452728351691087, 43.6386373598663)]",,
reseau-cyclable-et-vert,638791ab3714abae282736ed99a961b0bd559540,2021-10-06 00:01:14.899+02:00,Castelginest,TM,,"(43.6958494752, 1.44880048413)",,,Nord,oui,,31116,Piste cyclable ou partagee,291,RC,piste cyclable,,,Point,"(1.44880048413, 43.6958494752)",MultiLineString,"[(1.450577427958309, 43.695701643821096), (1.449434528389921, 43.695744045202915), (1.448867764078294, 43.69580446148402), (1.448015165477625, 43.695909440306856), (1.447873094692578, 43.6959914346226), (1.447039606957525, 43.696099483763)]",,
reseau-cyclable-et-vert,27ffbabc573907f812635b57bdfdff70b1e841d8,2021-10-06 00:01:14.899+02:00,Colomiers,TM,,"(43.6207299586, 1.33597816901)",,,Ouest,oui,,31149,Piste cyclable ou partagee,215,RC,piste cyclable,,,Point,"(1.33597816901, 43.6207299586)",MultiLineString,"[(1.336848774200877, 43.62000387995761), (1.3368332318660059, 43.620093877818334), (1.336032635758617, 43.620744497688385), (1.335705199869948, 43.62092465170876), (1.335497183349591, 43.621065679595574), (1.335012595119111, 43.62136609710806)]",,
reseau-cyclable-et-vert,1a34d5ef80755c7855ed13cd9c8ad37dc60954ac,2021-10-06 00:01:14.899+02:00,Pibrac,TM,,"(43.6066224285, 1.2832463027599998)",AV DE TOULOUSE,TOULOUSE (AV DE TOULOUSE),Ouest,oui,0,31417,Piste cyclable ou partagee,324,RC,piste cyclable,,,Point,"(1.2832463027599998, 43.6066224285)",MultiLineString,"[(1.2826134444759, 43.60521795735971), (1.282685150420029, 43.60539260700451), (1.28299477140625, 43.60624219801972), (1.283292832435279, 43.606862355811685), (1.2836109477351951, 43.60741075657999), (1.283689008163447, 43.60751999628859), (1.283765111322594, 43.60758350030977), (1.283903627567698, 43.6076292575028), (1.283996677969839, 43.60774271490045), (1.284054185503809, 43.607804748916834), (1.284043689400858, 43.60788318102662)]",,
reseau-cyclable-et-vert,fa5c964bea733a56958089cefc8e91e448b46b14,2021-10-06 00:01:14.899+02:00,Aucamville,TM,,"(43.6615740834, 1.42985911973)",,,Nord,oui,,31022,Piste cyclable ou partagee,284,RC,piste cyclable,,,Point,"(1.42985911973, 43.6615740834)",MultiLineString,"[(1.428199282106146, 43.66141537243101), (1.4282528965696741, 43.66145383613473), (1.42831658509564, 43.6614688599184), (1.428371978551042, 43.66148174730136), (1.42844443989141, 43.6614807096394), (1.428507339368853, 43.66147246274135), (1.428552390571548, 43.66145385854225), (1.428583263355729, 43.6614451766256), (1.42866126923894, 43.66144522417626), (1.429168289468795, 43.66150065213016), (1.429865457942366, 43.661582928253225), (1.430708350025525, 43.66168639093809), (1.431051613706276, 43.66177195050642), (1.431089539468156, 43.66170571897807), (1.43111155950681, 43.661607922559114), (1.431223896684931, 43.66159946951224), (1.431322382470444, 43.66155011168756), (1.431430314730379, 43.66156611166818), (1.431432902521029, 43.66156707937625)]",,
reseau-cyclable-et-vert,6bb88968853102b0ff7d42bd42bff291bbdcccfd,2021-10-06 00:01:14.899+02:00,Blagnac,TM,,"(43.6253384426, 1.38250659463)",,,Ouest,oui,,31069,Piste cyclable ou partagee,125,RC,piste cyclable,,,Point,"(1.38250659463, 43.6253384426)",MultiLineString,"[(1.383134426951226, 43.62530260863872), (1.383080454145662, 43.62523310438678), (1.383023726418114, 43.62522173511547), (1.3829644859614612, 43.62521385421836), (1.382914006586219, 43.62519552158771), (1.382866982618413, 43.62518428614094), (1.382808746040781, 43.62518435392157), (1.382723514397378, 43.62519550057556), (1.382630680176912, 43.62521888132571), (1.382547479456171, 43.62524504166027), (1.382461695795092, 43.62527733425196), (1.382370845648083, 43.625317488823484), (1.382275932773877, 43.625373452324936), (1.38217961881167, 43.625436446830626), (1.382013938150563, 43.62559895011583), (1.381977340319706, 43.62565220218193), (1.382024845646254, 43.62569076701792)]",,
reseau-cyclable-et-vert,452901a38ffccb08a67ba94e32d522952c6c042a,2021-10-06 00:01:14.899+02:00,Cugnaux,TM,,"(43.5581670296, 1.36004028723)",,VCSM,Sud,oui,,31157,Piste cyclable ou partagee,439,RC,piste cyclable,,,Point,"(1.36004028723, 43.5581670296)",MultiLineString,"[(1.360610932866056, 43.56009083285487), (1.3605331976530781, 43.559938247185904), (1.360446038438561, 43.55980392011724), (1.36025382939436, 43.55957583703833), (1.360142874248875, 43.55945769537828), (1.360077188606547, 43.55935505253042), (1.360062935400546, 43.55923362031156), (1.359952053230078, 43.556866687123986), (1.359903957025769, 43.55655634470363)]","[(1.359632711042412, 43.55595928677969), (1.359414289951893, 43.5556875644508)]",
reseau-cyclable-et-vert,6d0d820d84311317a985680133f4cfb4dbc1e874,2021-10-06 00:01:14.899+02:00,Colomiers,TM,,"(43.6242588603, 1.32627174827)",,,Ouest,oui,,31149,Piste cyclable ou partagee,492,RC,piste cyclable,,,Point,"(1.32627174827, 43.6242588603)",MultiLineString,"[(1.323740580308249, 43.62543208370336), (1.324254628346943, 43.62518863219931), (1.3249867262305801, 43.62487443013132), (1.325793790168493, 43.62451642235586), (1.326792893546255, 43.62404658412456), (1.327408320816599, 43.62377484863907), (1.328024707956962, 43.62344635028785), (1.328275387843823, 43.62325556889074), (1.328586338214701, 43.622965976830756), (1.328668613351089, 43.62287588049153)]",,
reseau-cyclable-et-vert,b33884fce32d8a44857d0e9037717f19d9fbf702,2021-10-06 00:01:14.899+02:00,Toulouse,TM,,"(43.653594193800004, 1.40952332841)",,,Nord,oui,,31555,Piste cyclable ou partagee,508,RC,voie verte,,,Point,"(1.40952332841, 43.653594193800004)",MultiLineString,"[(1.407568194621606, 43.65489446418928), (1.40800943166942, 43.654459889012514), (1.40842181217404, 43.65319258269824), (1.410043865016527, 43.65337400879779), (1.411930725070632, 43.65337526100566), (1.41211038057083, 43.65326314997761)]",,
reseau-cyclable-et-vert,f1ad428f750d924f12b09510b5db85a18e2306b3,2021-10-06 00:01:14.899+02:00,Saint-Alban,TM,,"(43.6848586936, 1.41346376585)",,,Nord,oui,,31467,Reseau vert,936,RV,reseau vert,,,Point,"(1.41346376585, 43.6848586936)",MultiLineString,"[(1.414470369878493, 43.68069639452303), (1.414200527659926, 43.681623298669194), (1.4139715803560131, 43.68243416113826), (1.413513275178141, 43.68399722242166), (1.413535696326624, 43.68406457949322), (1.413376144961556, 43.684602575079516), (1.4133090020381571, 43.68472880994425), (1.413261987912895, 43.68481830930198), (1.413178651578527, 43.68506457088908), (1.413150570346322, 43.68519396256644), (1.4130412126185599, 43.68535202082214), (1.412830033644743, 43.68602394543704), (1.412815094142484, 43.68614681960788), (1.412851557279658, 43.6862341613956), (1.412876555617658, 43.68638763770031), (1.412656333658399, 43.68705381148029), (1.41265539472859, 43.68708753320194), (1.412697598142196, 43.68710184378955), (1.412728470678005, 43.68712744250004), (1.412752823950463, 43.68716096190653), (1.412745687827219, 43.68719290444773), (1.412765050776751, 43.68723665566229), (1.412950333336568, 43.68756990386774), (1.412961896621167, 43.687670762049216), (1.413022027066458, 43.687844378745005), (1.413033579362225, 43.68791564675324), (1.413094310854258, 43.68809654715029), (1.4131533231430962, 43.68813168486048), (1.413250072417141, 43.68812590663393), (1.41337163630714, 43.688104925379555), (1.413460744232177, 43.68807410634273), (1.413543133063499, 43.68805921534025), (1.413701072582684, 43.68804993632233), (1.41390677213886, 43.68802300298293), (1.4140642266428731, 43.68803202535356), (1.414088321797582, 43.68807584115059)]",,
reseau-cyclable-et-vert,c805aea581090d852924ea998cc2be3801a62cd9,2021-10-06 00:01:14.899+02:00,Fenouillet,TM,,"(43.6754519846, 1.40561923461)",Canal de Garonne,,Nord,oui,Gestion CD31 transferee a TM en 2017,31182,Piste cyclable ou partagee,2211,RC,voie verte,,,Point,"(1.40561923461, 43.6754519846)",MultiLineString,"[(1.400223811514252, 43.684615823529356), (1.400609253733542, 43.683897107529624), (1.4027382081661561, 43.68031652517652), (1.4047250272029381, 43.676973161773105), (1.404887089962493, 43.67661212494372), (1.404913819307716, 43.67656976896761), (1.405091724141396, 43.676363082008045), (1.405525945826098, 43.67560217428892), (1.406682830251291, 43.67363709460068), (1.407053218386313, 43.6730383929738), (1.409993240303131, 43.66804229173348), (1.410255054428058, 43.667548659292436), (1.410358996968813, 43.667401910933094), (1.410573357739091, 43.667110362734824), (1.411150358449343, 43.6663789859617)]",,
reseau-cyclable-et-vert,eb2cb40797a88ae36d7f0b310191a72e500a0e9d,2021-10-06 00:01:14.899+02:00,Blagnac,TM,,"(43.6494577512, 1.36410121665)",,,Ouest,oui,,31069,Piste cyclable ou partagee,1318,RC,piste cyclable,,,Point,"(1.36410121665, 43.6494577512)",MultiLineString,"[(1.362342868354944, 43.64480395825147), (1.362350803242053, 43.64487688005324), (1.363949921529879, 43.64516688864512), (1.364059794147447, 43.64522081485011), (1.364247344730381, 43.645304738870266), (1.364436504935604, 43.645369753340766), (1.364525239266362, 43.64544147497181), (1.364589529239157, 43.64549406477524), (1.364607025775965, 43.64553962829812), (1.364633944274786, 43.64564677342951), (1.3646154872987881, 43.64574028301167), (1.364579970125023, 43.64584121420735), (1.364539209477413, 43.64618431250247), (1.3648239483533962, 43.64734198985155), (1.364870669847683, 43.647673537699575), (1.364741363466607, 43.648413254502124), (1.364703786687532, 43.648560529517255), (1.36421461689222, 43.649475033997945), (1.364072790574375, 43.649783202973566), (1.364036154828581, 43.64995224794472), (1.364176063221761, 43.650562760743405), (1.364172020925764, 43.651210830099615), (1.364208348230966, 43.65250072754041), (1.364230829054845, 43.65312064120798), (1.364162507981744, 43.653395381106044), (1.363991132931657, 43.65383670147534), (1.36350087766774, 43.654814584651845), (1.363389372926361, 43.65485998874652), (1.362853075740598, 43.65482415862409)]",,
